"papp","at"
"657.9230769230769","2024-02-13 20:46:00+00"
"648.3461538461538","2024-02-13 20:47:00+00"
"660.5","2024-02-13 20:48:00+00"
"660.0769230769231","2024-02-13 20:49:00+00"
"663.7037037037037","2024-02-13 20:50:00+00"
"716.8846153846154","2024-02-13 20:51:00+00"
"740.1538461538462","2024-02-13 20:52:00+00"
"736.1923076923077","2024-02-13 20:53:00+00"
"737.9230769230769","2024-02-13 20:54:00+00"
"753.3846153846154","2024-02-13 20:55:00+00"
"751.1153846153846","2024-02-13 20:56:00+00"
"760.6153846153846","2024-02-13 20:57:00+00"
"758.1153846153846","2024-02-13 20:58:00+00"
"734.96","2024-02-13 20:59:00+00"
"740.4615384615385","2024-02-13 21:00:00+00"
"756.7407407407408","2024-02-13 21:01:00+00"
"764.72","2024-02-13 21:02:00+00"
"777.9230769230769","2024-02-13 21:03:00+00"
"776.2222222222222","2024-02-13 21:04:00+00"
"779.84","2024-02-13 21:05:00+00"
"774.4615384615385","2024-02-13 21:06:00+00"
"774","2024-02-13 21:07:00+00"
"770.1538461538462","2024-02-13 21:08:00+00"
"781.5384615384615","2024-02-13 21:09:00+00"
"784.8846153846154","2024-02-13 21:10:00+00"
"799.4230769230769","2024-02-13 21:11:00+00"
"814.7692307692307","2024-02-13 21:12:00+00"
"812.2962962962963","2024-02-13 21:13:00+00"
"801.4230769230769","2024-02-13 21:14:00+00"
"792.3461538461538","2024-02-13 21:15:00+00"
"787.1923076923077","2024-02-13 21:16:00+00"
"775.4615384615385","2024-02-13 21:17:00+00"
"778.8461538461538","2024-02-13 21:18:00+00"
"805.7692307692307","2024-02-13 21:19:00+00"
"810.7692307692307","2024-02-13 21:20:00+00"
"814.6923076923077","2024-02-13 21:21:00+00"
"810.3846153846154","2024-02-13 21:22:00+00"
"790.6153846153846","2024-02-13 21:23:00+00"
"771.4615384615385","2024-02-13 21:24:00+00"
"781.0769230769231","2024-02-13 21:25:00+00"
"777.1923076923077","2024-02-13 21:26:00+00"
"775.0769230769231","2024-02-13 21:27:00+00"
"806.7307692307693","2024-02-13 21:28:00+00"
"805.1153846153846","2024-02-13 21:29:00+00"
"795.3846153846154","2024-02-13 21:30:00+00"
"798.6923076923077","2024-02-13 21:31:00+00"
"780.5384615384615","2024-02-13 21:32:00+00"
"783.6296296296297","2024-02-13 21:33:00+00"
"775.3461538461538","2024-02-13 21:34:00+00"
"773.0769230769231","2024-02-13 21:35:00+00"
"772.0384615384615","2024-02-13 21:36:00+00"
"789.3076923076923","2024-02-13 21:37:00+00"
"804.4230769230769","2024-02-13 21:38:00+00"
"803.0769230769231","2024-02-13 21:39:00+00"
"781.8461538461538","2024-02-13 21:40:00+00"
"800.3846153846154","2024-02-13 21:41:00+00"
"802","2024-02-13 21:42:00+00"
"812.5769230769231","2024-02-13 21:43:00+00"
"814.9230769230769","2024-02-13 21:44:00+00"
"813.0769230769231","2024-02-13 21:45:00+00"
"787.0384615384615","2024-02-13 21:46:00+00"
"783.1153846153846","2024-02-13 21:47:00+00"
"793.5769230769231","2024-02-13 21:48:00+00"
"796.8846153846154","2024-02-13 21:49:00+00"
"797","2024-02-13 21:50:00+00"
"815.4615384615385","2024-02-13 21:51:00+00"
"811.4444444444445","2024-02-13 21:52:00+00"
"807.1538461538462","2024-02-13 21:53:00+00"
"805.0769230769231","2024-02-13 21:54:00+00"
"813.6538461538462","2024-02-13 21:55:00+00"
"804.7692307692307","2024-02-13 21:56:00+00"
"797.5384615384615","2024-02-13 21:57:00+00"
"801.8076923076923","2024-02-13 21:58:00+00"
"806.8076923076923","2024-02-13 21:59:00+00"
"814.3846153846154","2024-02-13 22:00:00+00"
"835.3076923076923","2024-02-13 22:01:00+00"
"805.6153846153846","2024-02-13 22:02:00+00"
"810.3846153846154","2024-02-13 22:03:00+00"
"772.2307692307693","2024-02-13 22:04:00+00"
"764.1923076923077","2024-02-13 22:05:00+00"
"768.8076923076923","2024-02-13 22:06:00+00"
"796.8846153846154","2024-02-13 22:07:00+00"
"810.5","2024-02-13 22:08:00+00"
"804.2692307692307","2024-02-13 22:09:00+00"
"812.6538461538462","2024-02-13 22:10:00+00"
"798.5769230769231","2024-02-13 22:11:00+00"
"802.8076923076923","2024-02-13 22:12:00+00"
"814.52","2024-02-13 22:13:00+00"
"815","2024-02-13 22:14:00+00"
"804.4230769230769","2024-02-13 22:15:00+00"
"796.3076923076923","2024-02-13 22:16:00+00"
"816.3076923076923","2024-02-13 22:17:00+00"
"826.3076923076923","2024-02-13 22:18:00+00"
"844.5384615384615","2024-02-13 22:19:00+00"
"848.7692307692307","2024-02-13 22:20:00+00"
"836.0370370370371","2024-02-13 22:21:00+00"
"837.8846153846154","2024-02-13 22:22:00+00"
"837.0384615384615","2024-02-13 22:23:00+00"
"820.6538461538462","2024-02-13 22:24:00+00"
"839.2307692307693","2024-02-13 22:25:00+00"
"839.0384615384615","2024-02-13 22:26:00+00"
"840.9230769230769","2024-02-13 22:27:00+00"
"844.84","2024-02-13 22:28:00+00"
"821","2024-02-13 22:29:00+00"
"822.6923076923077","2024-02-13 22:30:00+00"
"822.0769230769231","2024-02-13 22:31:00+00"
"822","2024-02-13 22:32:00+00"
"815.5384615384615","2024-02-13 22:33:00+00"
"805.3846153846154","2024-02-13 22:34:00+00"
"798.2692307692307","2024-02-13 22:35:00+00"
"791.2692307692307","2024-02-13 22:36:00+00"
"803","2024-02-13 22:37:00+00"
"801.2307692307693","2024-02-13 22:38:00+00"
"792.6923076923077","2024-02-13 22:39:00+00"
"780","2024-02-13 22:40:00+00"
"793.7692307692307","2024-02-13 22:41:00+00"
"789.4615384615385","2024-02-13 22:42:00+00"
"789.9230769230769","2024-02-13 22:43:00+00"
"787.2222222222222","2024-02-13 22:44:00+00"
"786.04","2024-02-13 22:45:00+00"
"755.5384615384615","2024-02-13 22:46:00+00"
"750.2222222222222","2024-02-13 22:47:00+00"
"750.9615384615385","2024-02-13 22:48:00+00"
"754.84","2024-02-13 22:49:00+00"
"782.6923076923077","2024-02-13 22:50:00+00"
"761","2024-02-13 22:51:00+00"
"761.7692307692307","2024-02-13 22:52:00+00"
"762.9230769230769","2024-02-13 22:53:00+00"
"763.9615384615385","2024-02-13 22:54:00+00"
"798.6153846153846","2024-02-13 22:55:00+00"
"795.1923076923077","2024-02-13 22:56:00+00"
"778.3846153846154","2024-02-13 22:57:00+00"
"770.5384615384615","2024-02-13 22:58:00+00"
"772.7692307692307","2024-02-13 22:59:00+00"
"775.7692307692307","2024-02-13 23:00:00+00"
"770.2307692307693","2024-02-13 23:01:00+00"
"784.4230769230769","2024-02-13 23:02:00+00"
"791.7307692307693","2024-02-13 23:03:00+00"
"817.9615384615385","2024-02-13 23:04:00+00"
"810.3461538461538","2024-02-13 23:05:00+00"
"790.8","2024-02-13 23:06:00+00"
"796.4615384615385","2024-02-13 23:07:00+00"
"831.1538461538462","2024-02-13 23:08:00+00"
"828.4615384615385","2024-02-13 23:09:00+00"
"818.7692307692307","2024-02-13 23:10:00+00"
"810.6153846153846","2024-02-13 23:11:00+00"
"810.9230769230769","2024-02-13 23:12:00+00"
"852.5384615384615","2024-02-13 23:13:00+00"
"850.4615384615385","2024-02-13 23:14:00+00"
"853.8461538461538","2024-02-13 23:15:00+00"
"868.4230769230769","2024-02-13 23:16:00+00"
"846.8846153846154","2024-02-13 23:17:00+00"
"826.7692307692307","2024-02-13 23:18:00+00"
"825.0384615384615","2024-02-13 23:19:00+00"
"809.3076923076923","2024-02-13 23:20:00+00"
"799.6923076923077","2024-02-13 23:21:00+00"
"798.0769230769231","2024-02-13 23:22:00+00"
"812.7692307692307","2024-02-13 23:23:00+00"
"820.7307692307693","2024-02-13 23:24:00+00"
"814.5384615384615","2024-02-13 23:25:00+00"
"813.0769230769231","2024-02-13 23:26:00+00"
"822.2307692307693","2024-02-13 23:27:00+00"
"811","2024-02-13 23:28:00+00"
"824.7692307692307","2024-02-13 23:29:00+00"
"814.9230769230769","2024-02-13 23:30:00+00"
"835.2307692307693","2024-02-13 23:31:00+00"
"828.3461538461538","2024-02-13 23:32:00+00"
"821.2692307692307","2024-02-13 23:33:00+00"
"821.9615384615385","2024-02-13 23:34:00+00"
"813.3461538461538","2024-02-13 23:35:00+00"
"811.0769230769231","2024-02-13 23:36:00+00"
"833.1153846153846","2024-02-13 23:37:00+00"
"823.4230769230769","2024-02-13 23:38:00+00"
"832.6153846153846","2024-02-13 23:39:00+00"
"821.4615384615385","2024-02-13 23:40:00+00"
"827.4615384615385","2024-02-13 23:41:00+00"
"834.4615384615385","2024-02-13 23:42:00+00"
"839.6153846153846","2024-02-13 23:43:00+00"
"816","2024-02-13 23:44:00+00"
"833.3846153846154","2024-02-13 23:45:00+00"
"842.3846153846154","2024-02-13 23:46:00+00"
"834.6666666666666","2024-02-13 23:47:00+00"
"832.0769230769231","2024-02-13 23:48:00+00"
"847.36","2024-02-13 23:49:00+00"
"824.9230769230769","2024-02-13 23:50:00+00"
"808.2307692307693","2024-02-13 23:51:00+00"
"825.4615384615385","2024-02-13 23:52:00+00"
"830.8461538461538","2024-02-13 23:53:00+00"
"835.6153846153846","2024-02-13 23:54:00+00"
"845.6153846153846","2024-02-13 23:55:00+00"
"836.3846153846154","2024-02-13 23:56:00+00"
"827.3461538461538","2024-02-13 23:57:00+00"
"830.8461538461538","2024-02-13 23:58:00+00"
"808.8846153846154","2024-02-13 23:59:00+00"
"822.4230769230769","2024-02-14 00:00:00+00"
"839.3461538461538","2024-02-14 00:01:00+00"
"818.8461538461538","2024-02-14 00:02:00+00"
"832.4230769230769","2024-02-14 00:03:00+00"
"817.6153846153846","2024-02-14 00:04:00+00"
"814.1153846153846","2024-02-14 00:05:00+00"
"816.8846153846154","2024-02-14 00:06:00+00"
"817.9615384615385","2024-02-14 00:07:00+00"
"822.8076923076923","2024-02-14 00:08:00+00"
"823","2024-02-14 00:09:00+00"
"825.7692307692307","2024-02-14 00:10:00+00"
"819.5384615384615","2024-02-14 00:11:00+00"
"813.4444444444445","2024-02-14 00:12:00+00"
"837.96","2024-02-14 00:13:00+00"
"827","2024-02-14 00:14:00+00"
"835.2307692307693","2024-02-14 00:15:00+00"
"836","2024-02-14 00:16:00+00"
"823.5","2024-02-14 00:17:00+00"
"798.9615384615385","2024-02-14 00:18:00+00"
"808.5769230769231","2024-02-14 00:19:00+00"
"835.7692307692307","2024-02-14 00:20:00+00"
"834.1538461538462","2024-02-14 00:21:00+00"
"809","2024-02-14 00:22:00+00"
"813.7692307692307","2024-02-14 00:23:00+00"
"807.2692307692307","2024-02-14 00:24:00+00"
"822.3846153846154","2024-02-14 00:25:00+00"
"834.5384615384615","2024-02-14 00:26:00+00"
"825.3846153846154","2024-02-14 00:27:00+00"
"822.1153846153846","2024-02-14 00:28:00+00"
"826.8076923076923","2024-02-14 00:29:00+00"
"815","2024-02-14 00:30:00+00"
"834.3076923076923","2024-02-14 00:31:00+00"
"829.5384615384615","2024-02-14 00:32:00+00"
"828.0769230769231","2024-02-14 00:33:00+00"
"832.6153846153846","2024-02-14 00:34:00+00"
"833.9230769230769","2024-02-14 00:35:00+00"
"829.3846153846154","2024-02-14 00:36:00+00"
"835.7307692307693","2024-02-14 00:37:00+00"
"837.9230769230769","2024-02-14 00:38:00+00"
"822.6153846153846","2024-02-14 00:39:00+00"
"807.5769230769231","2024-02-14 00:40:00+00"
"827.1923076923077","2024-02-14 00:41:00+00"
"822.2307692307693","2024-02-14 00:42:00+00"
"837.3846153846154","2024-02-14 00:43:00+00"
"835.1153846153846","2024-02-14 00:44:00+00"
"845.5769230769231","2024-02-14 00:45:00+00"
"833.5","2024-02-14 00:46:00+00"
"811.8461538461538","2024-02-14 00:47:00+00"
"811","2024-02-14 00:48:00+00"
"807.1538461538462","2024-02-14 00:49:00+00"
"825.4615384615385","2024-02-14 00:50:00+00"
"818.6666666666666","2024-02-14 00:51:00+00"
"824.7307692307693","2024-02-14 00:52:00+00"
"814.4230769230769","2024-02-14 00:53:00+00"
"814","2024-02-14 00:54:00+00"
"813.0384615384615","2024-02-14 00:55:00+00"
"813.9615384615385","2024-02-14 00:56:00+00"
"810.1538461538462","2024-02-14 00:57:00+00"
"803.2692307692307","2024-02-14 00:58:00+00"
"814.5384615384615","2024-02-14 00:59:00+00"
"830.3846153846154","2024-02-14 01:00:00+00"
"837.7307692307693","2024-02-14 01:01:00+00"
"835.12","2024-02-14 01:02:00+00"
"814.6296296296297","2024-02-14 01:03:00+00"
"817.8","2024-02-14 01:04:00+00"
"794.9230769230769","2024-02-14 01:05:00+00"
"808.6923076923077","2024-02-14 01:06:00+00"
"826.6666666666666","2024-02-14 01:07:00+00"
"813.5769230769231","2024-02-14 01:08:00+00"
"818.7692307692307","2024-02-14 01:09:00+00"
"822.8461538461538","2024-02-14 01:10:00+00"
"818.1923076923077","2024-02-14 01:11:00+00"
"813.1923076923077","2024-02-14 01:12:00+00"
"809.1538461538462","2024-02-14 01:13:00+00"
"825.3461538461538","2024-02-14 01:14:00+00"
"843.3076923076923","2024-02-14 01:15:00+00"
"862.4615384615385","2024-02-14 01:16:00+00"
"846.4615384615385","2024-02-14 01:17:00+00"
"823.7692307692307","2024-02-14 01:18:00+00"
"822","2024-02-14 01:19:00+00"
"834.5","2024-02-14 01:20:00+00"
"829.4615384615385","2024-02-14 01:21:00+00"
"814.2307692307693","2024-02-14 01:22:00+00"
"840.8846153846154","2024-02-14 01:23:00+00"
"845.8461538461538","2024-02-14 01:24:00+00"
"846.9615384615385","2024-02-14 01:25:00+00"
"847.9615384615385","2024-02-14 01:26:00+00"
"820.1153846153846","2024-02-14 01:27:00+00"
"813.2307692307693","2024-02-14 01:28:00+00"
"821.6538461538462","2024-02-14 01:29:00+00"
"821.0384615384615","2024-02-14 01:30:00+00"
"833.5","2024-02-14 01:31:00+00"
"825.3461538461538","2024-02-14 01:32:00+00"
"840.3846153846154","2024-02-14 01:33:00+00"
"822.7307692307693","2024-02-14 01:34:00+00"
"821.0384615384615","2024-02-14 01:35:00+00"
"819.1538461538462","2024-02-14 01:36:00+00"
"802.3846153846154","2024-02-14 01:37:00+00"
"817.6153846153846","2024-02-14 01:38:00+00"
"831","2024-02-14 01:39:00+00"
"818.1538461538462","2024-02-14 01:40:00+00"
"818.8461538461538","2024-02-14 01:41:00+00"
"813.4615384615385","2024-02-14 01:42:00+00"
"827.4230769230769","2024-02-14 01:43:00+00"
"815.5","2024-02-14 01:44:00+00"
"808.2692307692307","2024-02-14 01:45:00+00"
"803.3846153846154","2024-02-14 01:46:00+00"
"789.1538461538462","2024-02-14 01:47:00+00"
"803.3846153846154","2024-02-14 01:48:00+00"
"812.6538461538462","2024-02-14 01:49:00+00"
"814.8518518518518","2024-02-14 01:50:00+00"
"825.5769230769231","2024-02-14 01:51:00+00"
"800.0384615384615","2024-02-14 01:52:00+00"
"807.6538461538462","2024-02-14 01:53:00+00"
"808","2024-02-14 01:54:00+00"
"819.5384615384615","2024-02-14 01:55:00+00"
"838.2692307692307","2024-02-14 01:56:00+00"
"825.1538461538462","2024-02-14 01:57:00+00"
"817.5185185185185","2024-02-14 01:58:00+00"
"802.6","2024-02-14 01:59:00+00"
"793.6923076923077","2024-02-14 02:00:00+00"
"798.5384615384615","2024-02-14 02:01:00+00"
"807.3076923076923","2024-02-14 02:02:00+00"
"811.6923076923077","2024-02-14 02:03:00+00"
"808.3076923076923","2024-02-14 02:04:00+00"
"810.7692307692307","2024-02-14 02:05:00+00"
"794.6538461538462","2024-02-14 02:06:00+00"
"800.7307692307693","2024-02-14 02:07:00+00"
"798.1153846153846","2024-02-14 02:08:00+00"
"798","2024-02-14 02:09:00+00"
"791.2692307692307","2024-02-14 02:10:00+00"
"789.0769230769231","2024-02-14 02:11:00+00"
"794.7692307692307","2024-02-14 02:12:00+00"
"796.8461538461538","2024-02-14 02:13:00+00"
"800.6923076923077","2024-02-14 02:14:00+00"
"794.5384615384615","2024-02-14 02:15:00+00"
"777.3333333333334","2024-02-14 02:16:00+00"
"772.1538461538462","2024-02-14 02:17:00+00"
"777.7692307692307","2024-02-14 02:18:00+00"
"782.8076923076923","2024-02-14 02:19:00+00"
"802.2307692307693","2024-02-14 02:20:00+00"
"804.9230769230769","2024-02-14 02:21:00+00"
"804.0384615384615","2024-02-14 02:22:00+00"
"807.8461538461538","2024-02-14 02:23:00+00"
"802.2307692307693","2024-02-14 02:24:00+00"
"794.3076923076923","2024-02-14 02:25:00+00"
"787.2692307692307","2024-02-14 02:26:00+00"
"784.1153846153846","2024-02-14 02:27:00+00"
"776.3076923076923","2024-02-14 02:28:00+00"
"792.32","2024-02-14 02:29:00+00"
"785.6153846153846","2024-02-14 02:30:00+00"
"789.6153846153846","2024-02-14 02:31:00+00"
"799.2592592592592","2024-02-14 02:32:00+00"
"783.6538461538462","2024-02-14 02:33:00+00"
"773.3846153846154","2024-02-14 02:34:00+00"
"771.0769230769231","2024-02-14 02:35:00+00"
"731.5769230769231","2024-02-14 02:36:00+00"
"763.6538461538462","2024-02-14 02:37:00+00"
"766.9230769230769","2024-02-14 02:38:00+00"
"735.2692307692307","2024-02-14 02:39:00+00"
"735.9230769230769","2024-02-14 02:40:00+00"
"745.2307692307693","2024-02-14 02:41:00+00"
"756.1538461538462","2024-02-14 02:42:00+00"
"776.3846153846154","2024-02-14 02:43:00+00"
"769.6923076923077","2024-02-14 02:44:00+00"
"769.9615384615385","2024-02-14 02:45:00+00"
"775.5384615384615","2024-02-14 02:46:00+00"
"789.4615384615385","2024-02-14 02:47:00+00"
"796.7307692307693","2024-02-14 02:48:00+00"
"799.8846153846154","2024-02-14 02:49:00+00"
"803.8461538461538","2024-02-14 02:50:00+00"
"799.1923076923077","2024-02-14 02:51:00+00"
"786.5","2024-02-14 02:52:00+00"
"784.0769230769231","2024-02-14 02:53:00+00"
"780.1538461538462","2024-02-14 02:54:00+00"
"799.2307692307693","2024-02-14 02:55:00+00"
"786.5384615384615","2024-02-14 02:56:00+00"
"806.1923076923077","2024-02-14 02:57:00+00"
"785.8461538461538","2024-02-14 02:58:00+00"
"770.5769230769231","2024-02-14 02:59:00+00"
"757.0769230769231","2024-02-14 03:00:00+00"
"749.5384615384615","2024-02-14 03:01:00+00"
"753.8076923076923","2024-02-14 03:02:00+00"
"735.5384615384615","2024-02-14 03:03:00+00"
"730.3076923076923","2024-02-14 03:04:00+00"
"722.6153846153846","2024-02-14 03:05:00+00"
"724.5","2024-02-14 03:06:00+00"
"800","2024-02-14 03:23:00+00"
"815.3846153846154","2024-02-14 03:24:00+00"
"803.5","2024-02-14 03:25:00+00"
"795.3076923076923","2024-02-14 03:26:00+00"
"796.9230769230769","2024-02-14 03:27:00+00"
"772.9615384615385","2024-02-14 03:28:00+00"
"769.1153846153846","2024-02-14 03:29:00+00"
"782.4615384615385","2024-02-14 03:30:00+00"
"811.8461538461538","2024-02-14 03:31:00+00"
"801.4615384615385","2024-02-14 03:32:00+00"
"825.0384615384615","2024-02-14 03:33:00+00"
"790.4230769230769","2024-02-14 03:34:00+00"
"784.1923076923077","2024-02-14 03:35:00+00"
"807.0769230769231","2024-02-14 03:36:00+00"
"797.4230769230769","2024-02-14 03:37:00+00"
"815.2692307692307","2024-02-14 03:38:00+00"
"825.2592592592592","2024-02-14 03:39:00+00"
"800.0384615384615","2024-02-14 03:40:00+00"
"804.7692307692307","2024-02-14 03:41:00+00"
"810.7692307692307","2024-02-14 03:42:00+00"
"820.6153846153846","2024-02-14 03:43:00+00"
"810.4230769230769","2024-02-14 03:44:00+00"
"819.6153846153846","2024-02-14 03:45:00+00"
"784.4230769230769","2024-02-14 03:46:00+00"
"774.3461538461538","2024-02-14 03:47:00+00"
"782.3076923076923","2024-02-14 03:48:00+00"
"756.0769230769231","2024-02-14 03:49:00+00"
"755.9615384615385","2024-02-14 03:50:00+00"
"736.7692307692307","2024-02-14 03:51:00+00"
"745.6153846153846","2024-02-14 03:52:00+00"
"737.3461538461538","2024-02-14 03:53:00+00"
"739.8846153846154","2024-02-14 03:54:00+00"
"750.5769230769231","2024-02-14 03:55:00+00"
"750.0384615384615","2024-02-14 03:56:00+00"
"756.7307692307693","2024-02-14 03:57:00+00"
"751.2307692307693","2024-02-14 03:58:00+00"
"761.5769230769231","2024-02-14 03:59:00+00"
"763.9230769230769","2024-02-14 04:00:00+00"
"758.4444444444445","2024-02-14 04:01:00+00"
"776.2692307692307","2024-02-14 04:02:00+00"
"780.8461538461538","2024-02-14 04:03:00+00"
"779.0769230769231","2024-02-14 04:04:00+00"
"786.6923076923077","2024-02-14 04:05:00+00"
"800.4615384615385","2024-02-14 04:06:00+00"
"842.3461538461538","2024-02-14 04:07:00+00"
"834.3846153846154","2024-02-14 04:08:00+00"
"832.0769230769231","2024-02-14 04:09:00+00"
"843.5384615384615","2024-02-14 04:10:00+00"
"833.4230769230769","2024-02-14 04:11:00+00"
"808","2024-02-14 04:12:00+00"
"831.0384615384615","2024-02-14 04:13:00+00"
"871.4230769230769","2024-02-14 04:14:00+00"
"859.5384615384615","2024-02-14 04:15:00+00"
"839.7692307692307","2024-02-14 04:16:00+00"
"832.2692307692307","2024-02-14 04:17:00+00"
"832","2024-02-14 04:18:00+00"
"831.0384615384615","2024-02-14 04:19:00+00"
"874.2692307692307","2024-02-14 04:20:00+00"
"886.5769230769231","2024-02-14 04:21:00+00"
"870.6538461538462","2024-02-14 04:22:00+00"
"884.4230769230769","2024-02-14 04:23:00+00"
"898.4615384615385","2024-02-14 04:24:00+00"
"895.1538461538462","2024-02-14 04:25:00+00"
"904.6153846153846","2024-02-14 04:26:00+00"
"895.3846153846154","2024-02-14 04:27:00+00"
"879.6153846153846","2024-02-14 04:28:00+00"
"888.6153846153846","2024-02-14 04:29:00+00"
"883.2307692307693","2024-02-14 04:30:00+00"
"888.7692307692307","2024-02-14 04:31:00+00"
"891.8846153846154","2024-02-14 04:32:00+00"
"896.8076923076923","2024-02-14 04:33:00+00"
"897.9615384615385","2024-02-14 04:34:00+00"
"908.5769230769231","2024-02-14 04:35:00+00"
"904.1923076923077","2024-02-14 04:36:00+00"
"897.2692307692307","2024-02-14 04:37:00+00"
"897","2024-02-14 04:38:00+00"
"891.2307692307693","2024-02-14 04:39:00+00"
"885.2307692307693","2024-02-14 04:40:00+00"
"880.1923076923077","2024-02-14 04:41:00+00"
"873.2692307692307","2024-02-14 04:42:00+00"
"893.1923076923077","2024-02-14 04:43:00+00"
